Id;Estacion;Fecha;Dia de la semana;Dia;Mes;Anyo;PM10;NO;NO2;O3;SO2
9137;Pista Silla;07/03/2011;Domingo;7;3;2011;26.0;4.0;11.0;67.0;3.0
9148;Moli del Sol;07/05/2011;Martes;7;5;2011;;13.0;42.0;69.0;1.0
9150;Politecnico;07/05/2011;Martes;7;5;2011;22.0;2.0;17.0;77.0;0.0
9151;Viveros;07/05/2011;Martes;7;5;2011;37.0;6.0;21.0;54.0;2.0
9152;Avda. Francia;07/06/2011;Miercoles;7;6;2011;;;;49.0;
9154;Moli del Sol;07/06/2011;Miercoles;7;6;2011;;;;60.0;1.0
9156;Politecnico;07/06/2011;Miercoles;7;6;2011;24.0;3.0;16.0;72.0;0.0
9157;Viveros;07/06/2011;Miercoles;7;6;2011;;4.0;15.0;56.0;1.0
9161;Pista Silla;07/07/2011;Jueves;7;7;2011;30.0;12.0;28.0;62.0;1.0
9163;Viveros;07/07/2011;Jueves;7;7;2011;35.0;3.0;18.0;52.0;2.0
9166;Moli del Sol;07/08/2011;Viernes;7;8;2011;28.0;6.0;17.0;64.0;0.0
9167;Pista Silla;07/08/2011;Viernes;7;8;2011;23.0;9.0;20.0;63.0;4.0
9168;Politecnico;07/08/2011;Viernes;7;8;2011;21.0;2.0;16.0;69.0;1.0
9172;Moli del Sol;07/09/2011;Sabado;7;9;2011;30.0;4.0;14.0;65.0;1.0
9178;Moli del Sol;07/10/2011;Domingo;7;10;2011;31.0;4.0;12.0;67.0;2.0
9179;Pista Silla;07/10/2011;Domingo;7;10;2011;25.0;6.0;8.0;73.0;2.0
9180;Politecnico;07/10/2011;Domingo;7;10;2011;20.0;1.0;11.0;71.0;0.0
9181;Viveros;07/10/2011;Domingo;7;10;2011;25.0;1.0;5.0;55.0;1.0
9192;Politecnico;07/12/2011;Martes;7;12;2011;22.0;2.0;16.0;59.0;1.0
9193;Viveros;07/12/2011;Martes;7;12;2011;31.0;2.0;14.0;41.0;1.0
9194;Avda. Francia;13/07/2011;Miercoles;13;7;2011;;14.0;28.0;54.0;
9196;Moli del Sol;13/07/2011;Miercoles;13;7;2011;11.0;5.0;19.0;67.0;1.0
9200;Avda. Francia;14/07/2011;Jueves;14;7;2011;;16.0;24.0;61.0;
9205;Viveros;14/07/2011;Jueves;14;7;2011;22.0;5.0;24.0;54.0;2.0
9214;Moli del Sol;16/07/2011;Sabado;16;7;2011;18.0;5.0;15.0;65.0;1.0
9216;Politecnico;16/07/2011;Sabado;16;7;2011;14.0;2.0;14.0;72.0;2.0
9220;Moli del Sol;17/07/2011;Domingo;17;7;2011;19.0;3.0;14.0;59.0;0.0
9223;Viveros;17/07/2011;Domingo;17;7;2011;33.0;2.0;9.0;49.0;2.0
9226;Moli del Sol;18/07/2011;Lunes;18;7;2011;14.0;4.0;19.0;55.0;1.0
9228;Politecnico;18/07/2011;Lunes;18;7;2011;15.0;3.0;13.0;57.0;1.0
9229;Viveros;18/07/2011;Lunes;18;7;2011;25.0;3.0;12.0;;2.0
9232;Moli del Sol;19/07/2011;Martes;19;7;2011;14.0;3.0;29.0;44.0;4.0
9233;Pista Silla;19/07/2011;Martes;19;7;2011;17.0;14.0;25.0;44.0;1.0
9239;Pista Silla;20/07/2011;Miercoles;20;7;2011;14.0;16.0;27.0;48.0;1.0
9240;Politecnico;20/07/2011;Miercoles;20;7;2011;12.0;5.0;15.0;61.0;1.0
9247;Viveros;21/07/2011;Jueves;21;7;2011;22.0;5.0;17.0;;1.0
9250;Moli del Sol;22/07/2011;Viernes;22;7;2011;13.0;5.0;22.0;52.0;1.0
9260;Avda. Francia;24/07/2011;Domingo;24;7;2011;;5.0;13.0;51.0;4.0
9268;Moli del Sol;25/07/2011;Lunes;25;7;2011;13.0;7.0;31.0;39.0;1.0
9270;Politecnico;25/07/2011;Lunes;25;7;2011;11.0;4.0;29.0;43.0;3.0
9272;Avda. Francia;26/07/2011;Martes;26;7;2011;;6.0;27.0;46.0;3.0
9276;Politecnico;26/07/2011;Martes;26;7;2011;12.0;9.0;27.0;53.0;2.0
9277;Viveros;26/07/2011;Martes;26;7;2011;32.0;7.0;19.0;;2.0
9283;Viveros;27/07/2011;Miercoles;27;7;2011;18.0;1.0;5.0;;0.0
9287;Pista Silla;28/07/2011;Jueves;28;7;2011;12.0;12.0;22.0;60.0;2.0
9290;Avda. Francia;29/07/2011;Viernes;29;7;2011;;2.0;11.0;63.0;3.0
9293;Pista Silla;29/07/2011;Viernes;29;7;2011;13.0;9.0;15.0;67.0;2.0
9301;Viveros;30/07/2011;Sabado;30;7;2011;17.0;1.0;11.0;;0.0
9305;Pista Silla;31/07/2011;Domingo;31;7;2011;17.0;7.0;13.0;61.0;3.0
9307;Viveros;31/07/2011;Domingo;31;7;2011;19.0;1.0;9.0;;1.0
9310;Moli del Sol;08/01/2011;Lunes;8;1;2011;17.0;3.0;18.0;67.0;1.0
9312;Politecnico;08/01/2011;Lunes;8;1;2011;8.0;0.0;8.0;86.0;1.0
9317;Pista Silla;08/02/2011;Martes;8;2;2011;13.0;7.0;30.0;66.0;
9325;Viveros;08/03/2011;Miercoles;8;3;2011;27.0;4.0;12.0;;3.0
9334;Moli del Sol;08/05/2011;Viernes;8;5;2011;34.0;10.0;19.0;43.0;1.0
9335;Pista Silla;08/05/2011;Viernes;8;5;2011;32.0;12.0;19.0;42.0;3.0
9337;Viveros;08/05/2011;Viernes;8;5;2011;33.0;2.0;13.0;;2.0
9342;Politecnico;08/06/2011;Sabado;8;6;2011;18.0;7.0;27.0;62.0;2.0
9343;Viveros;08/06/2011;Sabado;8;6;2011;40.0;3.0;12.0;;1.0
9347;Pista Silla;08/07/2011;Domingo;8;7;2011;30.0;4.0;8.0;47.0;3.0
9350;Avda. Francia;08/08/2011;Lunes;8;8;2011;;11.0;11.0;50.0;2.0
9354;Politecnico;08/08/2011;Lunes;8;8;2011;13.0;;;59.0;2.0
9355;Viveros;08/08/2011;Lunes;8;8;2011;23.0;1.0;7.0;;1.0
9359;Pista Silla;08/09/2011;Martes;8;9;2011;15.0;8.0;16.0;44.0;1.0
9362;Avda. Francia;08/10/2011;Miercoles;8;10;2011;;14.0;22.0;47.0;0.0
9366;Politecnico;08/10/2011;Miercoles;8;10;2011;11.0;;;63.0;3.0
9367;Viveros;08/10/2011;Miercoles;8;10;2011;24.0;2.0;14.0;;3.0
9373;Viveros;08/11/2011;Jueves;8;11;2011;24.0;3.0;13.0;;1.0
9377;Pista Silla;08/12/2011;Viernes;8;12;2011;13.0;9.0;17.0;60.0;1.0
9379;Viveros;08/12/2011;Viernes;8;12;2011;21.0;4.0;15.0;;2.0
9380;Avda. Francia;13/08/2011;Sabado;13;8;2011;;1.0;12.0;56.0;
9385;Viveros;13/08/2011;Sabado;13;8;2011;18.0;1.0;9.0;;3.0
9388;Moli del Sol;14/08/2011;Domingo;14;8;2011;18.0;5.0;18.0;56.0;0.0
9389;Pista Silla;14/08/2011;Domingo;14;8;2011;15.0;6.0;13.0;57.0;2.0
9390;Politecnico;14/08/2011;Domingo;14;8;2011;9.0;6.0;20.0;68.0;3.0
9391;Viveros;14/08/2011;Domingo;14;8;2011;23.0;2.0;13.0;;1.0
9392;Avda. Francia;15/08/2011;Lunes;15;8;2011;;7.0;16.0;58.0;1.0
9397;Viveros;15/08/2011;Lunes;15;8;2011;25.0;2.0;6.0;;0.0
9406;Moli del Sol;17/08/2011;Miercoles;17;8;2011;19.0;4.0;19.0;54.0;0.0
9407;Pista Silla;17/08/2011;Miercoles;17;8;2011;18.0;8.0;14.0;52.0;3.0
9416;Avda. Francia;19/08/2011;Viernes;19;8;2011;;;;49.0;0.0
9418;Moli del Sol;19/08/2011;Viernes;19;8;2011;23.0;5.0;25.0;40.0;3.0
9424;Moli del Sol;20/08/2011;Sabado;20;8;2011;20.0;4.0;20.0;47.0;1.0
9426;Politecnico;20/08/2011;Sabado;20;8;2011;13.0;7.0;19.0;54.0;2.0
9428;Avda. Francia;21/08/2011;Domingo;21;8;2011;;;;54.0;2.0
9432;Politecnico;21/08/2011;Domingo;21;8;2011;11.0;7.0;18.0;63.0;2.0
9439;Viveros;22/08/2011;Lunes;22;8;2011;28.0;6.0;19.0;;2.0
9440;Avda. Francia;23/08/2011;Martes;23;8;2011;;;;54.0;2.0
9442;Moli del Sol;23/08/2011;Martes;23;8;2011;25.0;7.0;23.0;55.0;2.0
9443;Pista Silla;23/08/2011;Martes;23;8;2011;25.0;13.0;21.0;47.0;3.0
9446;Avda. Francia;24/08/2011;Miercoles;24;8;2011;;;;65.0;2.0
9455;Pista Silla;25/08/2011;Jueves;25;8;2011;33.0;9.0;15.0;53.0;5.0
9456;Politecnico;25/08/2011;Jueves;25;8;2011;16.0;10.0;12.0;69.0;2.0
9460;Moli del Sol;26/08/2011;Viernes;26;8;2011;27.0;7.0;16.0;49.0;0.0
9462;Politecnico;26/08/2011;Viernes;26;8;2011;12.0;9.0;13.0;56.0;2.0
9466;Moli del Sol;27/08/2011;Sabado;27;8;2011;11.0;3.0;24.0;63.0;2.0
9467;Pista Silla;27/08/2011;Sabado;27;8;2011;12.0;8.0;15.0;61.0;6.0
9473;Pista Silla;28/08/2011;Domingo;28;8;2011;16.0;5.0;8.0;60.0;5.0
9475;Viveros;28/08/2011;Domingo;28;8;2011;29.0;1.0;8.0;;5.0
9479;Pista Silla;29/08/2011;Lunes;29;8;2011;17.0;12.0;18.0;48.0;3.0
9480;Politecnico;29/08/2011;Lunes;29;8;2011;8.0;5.0;11.0;61.0;2.0
9491;Pista Silla;31/08/2011;Miercoles;31;8;2011;22.0;13.0;21.0;58.0;4.0
9492;Politecnico;31/08/2011;Miercoles;31;8;2011;13.0;7.0;14.0;62.0;2.0
9493;Viveros;31/08/2011;Miercoles;31;8;2011;35.0;5.0;15.0;;1.0
9494;Avda. Francia;09/01/2011;Jueves;9;1;2011;;6.0;22.0;60.0;3.0
9499;Viveros;09/01/2011;Jueves;9;1;2011;37.0;3.0;11.0;68.0;1.0
9500;Avda. Francia;09/02/2011;Viernes;9;2;2011;;5.0;35.0;29.0;
9502;Moli del Sol;09/02/2011;Viernes;9;2;2011;14.0;9.0;22.0;34.0;0.0
9505;Viveros;09/02/2011;Viernes;9;2;2011;21.0;4.0;22.0;37.0;1.0
9506;Avda. Francia;09/03/2011;Sabado;9;3;2011;;0.0;27.0;40.0;
9511;Viveros;09/03/2011;Sabado;9;3;2011;15.0;2.0;17.0;49.0;1.0
9522;Politecnico;09/05/2011;Lunes;9;5;2011;7.0;15.0;28.0;56.0;2.0
9526;Moli del Sol;09/06/2011;Martes;9;6;2011;13.0;6.0;33.0;49.0;1.0
9528;Politecnico;09/06/2011;Martes;9;6;2011;6.0;7.0;16.0;61.0;1.0
9529;Viveros;09/06/2011;Martes;9;6;2011;17.0;6.0;15.0;60.0;2.0
9534;Politecnico;09/07/2011;Miercoles;9;7;2011;8.0;8.0;15.0;61.0;1.0
9535;Viveros;09/07/2011;Miercoles;9;7;2011;22.0;6.0;18.0;54.0;1.0
9536;Avda. Francia;09/08/2011;Jueves;9;8;2011;;10.0;31.0;48.0;1.0
9540;Politecnico;09/08/2011;Jueves;9;8;2011;9.0;8.0;19.0;59.0;2.0
9542;Avda. Francia;09/09/2011;Viernes;9;9;2011;;7.0;29.0;55.0;1.0
9544;Moli del Sol;09/09/2011;Viernes;9;9;2011;18.0;14.0;36.0;47.0;0.0
9546;Politecnico;09/09/2011;Viernes;9;9;2011;11.0;8.0;20.0;66.0;1.0
9550;Moli del Sol;09/10/2011;Sabado;9;10;2011;16.0;5.0;15.0;48.0;0.0
9551;Pista Silla;09/10/2011;Sabado;9;10;2011;17.0;10.0;24.0;65.0;4.0
9556;Moli del Sol;09/11/2011;Domingo;9;11;2011;15.0;3.0;30.0;53.0;0.0
9557;Pista Silla;09/11/2011;Domingo;9;11;2011;16.0;9.0;23.0;70.0;4.0
9560;Avda. Francia;09/12/2011;Lunes;9;12;2011;;19.0;32.0;48.0;1.0
9562;Moli del Sol;09/12/2011;Lunes;9;12;2011;20.0;14.0;42.0;42.0;1.0
9563;Pista Silla;09/12/2011;Lunes;9;12;2011;22.0;25.0;32.0;62.0;3.0
9564;Politecnico;09/12/2011;Lunes;9;12;2011;12.0;12.0;20.0;57.0;2.0
9569;Pista Silla;13/09/2011;Martes;13;9;2011;20.0;18.0;30.0;48.0;3.0
9570;Politecnico;13/09/2011;Martes;13;9;2011;11.0;7.0;20.0;58.0;2.0
9580;Moli del Sol;15/09/2011;Jueves;15;9;2011;15.0;3.0;40.0;47.0;0.0
9584;Avda. Francia;16/09/2011;Viernes;16;9;2011;;5.0;26.0;53.0;1.0
9586;Moli del Sol;16/09/2011;Viernes;16;9;2011;;7.0;33.0;45.0;1.0
9587;Pista Silla;16/09/2011;Viernes;16;9;2011;17.0;17.0;30.0;51.0;2.0
9592;Moli del Sol;17/09/2011;Sabado;17;9;2011;;3.0;20.0;44.0;0.0
9593;Pista Silla;17/09/2011;Sabado;17;9;2011;17.0;9.0;17.0;55.0;3.0
9594;Politecnico;17/09/2011;Sabado;17;9;2011;10.0;3.0;10.0;56.0;0.0
9598;Moli del Sol;18/09/2011;Domingo;18;9;2011;;2.0;21.0;42.0;0.0
9612;Politecnico;20/09/2011;Martes;20;9;2011;9.0;10.0;17.0;59.0;1.0
9614;Avda. Francia;21/09/2011;Miercoles;21;9;2011;;15.0;33.0;44.0;1.0
9618;Politecnico;21/09/2011;Miercoles;21;9;2011;9.0;16.0;21.0;54.0;1.0
9619;Viveros;21/09/2011;Miercoles;21;9;2011;28.0;9.0;26.0;55.0;2.0
9624;Politecnico;22/09/2011;Jueves;22;9;2011;8.0;10.0;22.0;55.0;2.0
9626;Avda. Francia;23/09/2011;Viernes;23;9;2011;;7.0;26.0;49.0;1.0
9634;Moli del Sol;24/09/2011;Sabado;24;9;2011;12.0;4.0;20.0;58.0;3.0
9636;Politecnico;24/09/2011;Sabado;24;9;2011;5.0;2.0;3.0;68.0;2.0
9637;Viveros;24/09/2011;Sabado;24;9;2011;12.0;4.0;11.0;71.0;2.0
9640;Moli del Sol;25/09/2011;Domingo;25;9;2011;15.0;6.0;17.0;52.0;1.0
9641;Pista Silla;25/09/2011;Domingo;25;9;2011;;;;;
9644;Avda. Francia;26/09/2011;Lunes;26;9;2011;;9.0;29.0;52.0;1.0
9650;Avda. Francia;27/09/2011;Martes;27;9;2011;;10.0;34.0;48.0;2.0
9653;Pista Silla;27/09/2011;Martes;27;9;2011;18.0;20.0;36.0;;0.0
9655;Viveros;27/09/2011;Martes;27;9;2011;22.0;9.0;28.0;59.0;4.0
9656;Avda. Francia;28/09/2011;Miercoles;28;9;2011;;9.0;34.0;62.0;2.0
9659;Pista Silla;28/09/2011;Miercoles;28;9;2011;21.0;19.0;33.0;;0.0
9662;Avda. Francia;29/09/2011;Jueves;29;9;2011;;3.0;29.0;66.0;1.0
9668;Avda. Francia;30/09/2011;Viernes;30;9;2011;;6.0;32.0;70.0;2.0
9673;Viveros;30/09/2011;Viernes;30;9;2011;40.0;9.0;23.0;86.0;4.0
9679;Viveros;10/01/2011;Sabado;10;1;2011;35.0;3.0;18.0;78.0;3.0
9680;Avda. Francia;10/02/2011;Domingo;10;2;2011;;2.0;26.0;68.0;3.0
9684;Politecnico;10/02/2011;Domingo;10;2;2011;20.0;;;81.0;0.0
9696;Politecnico;10/04/2011;Martes;10;4;2011;20.0;;;45.0;1.0
9697;Viveros;10/04/2011;Martes;10;4;2011;38.0;13.0;48.0;35.0;3.0
9698;Avda. Francia;10/05/2011;Miercoles;10;5;2011;;15.0;63.0;44.0;1.0
9700;Moli del Sol;10/05/2011;Miercoles;10;5;2011;19.0;;;53.0;2.0
9701;Pista Silla;10/05/2011;Miercoles;10;5;2011;24.0;28.0;47.0;;4.0
9702;Politecnico;10/05/2011;Miercoles;10;5;2011;15.0;;;67.0;1.0
9706;Moli del Sol;10/06/2011;Jueves;10;6;2011;21.0;;;49.0;3.0
9707;Pista Silla;10/06/2011;Jueves;10;6;2011;25.0;29.0;52.0;;4.0
9708;Politecnico;10/06/2011;Jueves;10;6;2011;17.0;;;67.0;2.0
9710;Avda. Francia;10/07/2011;Viernes;10;7;2011;;12.0;45.0;40.0;5.0
9716;Avda. Francia;10/08/2011;Sabado;10;8;2011;;2.0;26.0;47.0;3.0
9718;Moli del Sol;10/08/2011;Sabado;10;8;2011;9.0;;;55.0;2.0
9719;Pista Silla;10/08/2011;Sabado;10;8;2011;13.0;15.0;24.0;47.0;4.0
9720;Politecnico;10/08/2011;Sabado;10;8;2011;4.0;;;56.0;0.0
9721;Viveros;10/08/2011;Sabado;10;8;2011;20.0;4.0;22.0;58.0;5.0
9728;Avda. Francia;10/10/2011;Lunes;10;10;2011;;20.0;50.0;35.0;
9731;Pista Silla;10/10/2011;Lunes;10;10;2011;15.0;26.0;36.0;;3.0
9733;Viveros;10/10/2011;Lunes;10;10;2011;33.0;10.0;37.0;37.0;4.0
9736;Moli del Sol;10/11/2011;Martes;10;11;2011;16.0;25.0;48.0;28.0;3.0
9743;Pista Silla;10/12/2011;Miercoles;10;12;2011;14.0;11.0;29.0;38.0;2.0
9744;Politecnico;10/12/2011;Miercoles;10;12;2011;9.0;4.0;34.0;54.0;2.0
9745;Viveros;10/12/2011;Miercoles;10;12;2011;29.0;2.0;38.0;48.0;1.0
9749;Pista Silla;13/10/2011;Jueves;13;10;2011;19.0;37.0;49.0;21.0;1.0
9750;Politecnico;13/10/2011;Jueves;13;10;2011;14.0;18.0;50.0;40.0;2.0
9755;Pista Silla;14/10/2011;Viernes;14;10;2011;14.0;19.0;35.0;34.0;2.0
9756;Politecnico;14/10/2011;Viernes;14;10;2011;9.0;3.0;19.0;62.0;1.0
9763;Viveros;15/10/2011;Sabado;15;10;2011;21.0;1.0;14.0;84.0;0.0
9767;Pista Silla;16/10/2011;Domingo;16;10;2011;14.0;10.0;28.0;38.0;1.0
9768;Politecnico;16/10/2011;Domingo;16;10;2011;8.0;2.0;15.0;70.0;1.0
9769;Viveros;16/10/2011;Domingo;16;10;2011;21.0;4.0;22.0;56.0;1.0
9775;Viveros;17/10/2011;Lunes;17;10;2011;24.0;19.0;37.0;51.0;4.0
9779;Pista Silla;18/10/2011;Martes;18;10;2011;15.0;23.0;39.0;33.0;4.0
9785;Pista Silla;19/10/2011;Miercoles;19;10;2011;15.0;24.0;39.0;42.0;4.0
9786;Politecnico;19/10/2011;Miercoles;19;10;2011;11.0;11.0;28.0;57.0;3.0
9794;Avda. Francia;21/10/2011;Viernes;21;10;2011;;5.0;27.0;;
9800;Avda. Francia;22/10/2011;Sabado;22;10;2011;;8.0;36.0;44.0;
9806;Avda. Francia;23/10/2011;Domingo;23;10;2011;;2.0;31.0;47.0;
9808;Moli del Sol;23/10/2011;Domingo;23;10;2011;11.0;9.0;12.0;49.0;1.0
9809;Pista Silla;23/10/2011;Domingo;23;10;2011;9.0;8.0;26.0;49.0;2.0
9814;Moli del Sol;24/10/2011;Lunes;24;10;2011;14.0;24.0;29.0;24.0;2.0
9818;Avda. Francia;25/10/2011;Martes;25;10;2011;;8.0;35.0;34.0;1.0
9826;Moli del Sol;26/10/2011;Miercoles;26;10;2011;12.0;12.0;35.0;35.0;0.0
9828;Politecnico;26/10/2011;Miercoles;26;10;2011;8.0;7.0;36.0;45.0;2.0
9830;Avda. Francia;27/10/2011;Jueves;27;10;2011;;27.0;62.0;8.0;4.0
9832;Moli del Sol;27/10/2011;Jueves;27;10;2011;15.0;25.0;55.0;6.0;1.0
9836;Avda. Francia;28/10/2011;Viernes;28;10;2011;;;;;
9838;Moli del Sol;28/10/2011;Viernes;28;10;2011;13.0;18.0;36.0;19.0;2.0
9841;Viveros;28/10/2011;Viernes;28;10;2011;17.0;;;32.0;5.0
9845;Pista Silla;29/10/2011;Sabado;29;10;2011;10.0;14.0;31.0;20.0;1.0
9846;Politecnico;29/10/2011;Sabado;29;10;2011;6.0;0.0;13.0;44.0;3.0
9850;Moli del Sol;30/10/2011;Domingo;30;10;2011;17.0;10.0;25.0;27.0;1.0
9851;Pista Silla;30/10/2011;Domingo;30;10;2011;16.0;23.0;38.0;25.0;2.0
9852;Politecnico;30/10/2011;Domingo;30;10;2011;12.0;3.0;17.0;37.0;2.0
9857;Pista Silla;31/10/2011;Lunes;31;10;2011;17.0;34.0;47.0;15.0;4.0
9860;Avda. Francia;11/01/2011;Martes;11;1;2011;;5.0;35.0;31.0;5.0
9865;Viveros;11/01/2011;Martes;11;1;2011;24.0;;;29.0;2.0
9871;Viveros;11/02/2011;Miercoles;11;2;2011;32.0;;;11.0;3.0
9872;Avda. Francia;11/03/2011;Jueves;11;3;2011;;31.0;61.0;9.0;4.0
9874;Moli del Sol;11/03/2011;Jueves;11;3;2011;18.0;30.0;37.0;10.0;1.0
9876;Politecnico;11/03/2011;Jueves;11;3;2011;13.0;19.0;50.0;;2.0
9878;Avda. Francia;11/04/2011;Viernes;11;4;2011;;22.0;65.0;16.0;2.0
9880;Moli del Sol;11/04/2011;Viernes;11;4;2011;10.0;20.0;34.0;18.0;2.0
9881;Pista Silla;11/04/2011;Viernes;11;4;2011;9.0;35.0;45.0;13.0;1.0
9882;Politecnico;11/04/2011;Viernes;11;4;2011;5.0;12.0;48.0;18.0;3.0
9884;Avda. Francia;11/05/2011;Sabado;11;5;2011;;5.0;30.0;42.0;2.0
9889;Viveros;11/05/2011;Sabado;11;5;2011;8.0;;;53.0;1.0
9892;Moli del Sol;11/06/2011;Domingo;11;6;2011;7.0;5.0;14.0;50.0;2.0
9893;Pista Silla;11/06/2011;Domingo;11;6;2011;6.0;12.0;23.0;36.0;4.0
9905;Pista Silla;11/08/2011;Martes;11;8;2011;12.0;36.0;35.0;25.0;2.0
9907;Viveros;11/08/2011;Martes;11;8;2011;18.0;26.0;39.0;21.0;2.0
9911;Pista Silla;11/09/2011;Miercoles;11;9;2011;15.0;43.0;48.0;15.0;5.0
9916;Moli del Sol;11/10/2011;Jueves;11;10;2011;14.0;24.0;41.0;20.0;2.0
9928;Moli del Sol;11/12/2011;Sabado;11;12;2011;16.0;13.0;29.0;41.0;1.0
9929;Pista Silla;11/12/2011;Sabado;11;12;2011;15.0;19.0;31.0;45.0;1.0
9931;Viveros;11/12/2011;Sabado;11;12;2011;21.0;;;43.0;2.0
9934;Moli del Sol;13/11/2011;Domingo;13;11;2011;13.0;5.0;18.0;61.0;2.0
9935;Pista Silla;13/11/2011;Domingo;13;11;2011;12.0;7.0;21.0;61.0;3.0
9936;Politecnico;13/11/2011;Domingo;13;11;2011;9.0;2.0;8.0;68.0;3.0
9937;Viveros;13/11/2011;Domingo;13;11;2011;12.0;;;64.0;2.0
9941;Pista Silla;14/11/2011;Lunes;14;11;2011;15.0;14.0;32.0;55.0;1.0
9943;Viveros;14/11/2011;Lunes;14;11;2011;20.0;;;75.0;2.0
9947;Pista Silla;15/11/2011;Martes;15;11;2011;11.0;20.0;31.0;41.0;1.0
9948;Politecnico;15/11/2011;Martes;15;11;2011;5.0;3.0;32.0;43.0;3.0
9949;Viveros;15/11/2011;Martes;15;11;2011;14.0;;;29.0;1.0
9950;Avda. Francia;16/11/2011;Miercoles;16;11;2011;;21.0;54.0;29.0;2.0
9955;Viveros;16/11/2011;Miercoles;16;11;2011;20.0;30.0;49.0;19.0;2.0
9959;Pista Silla;17/11/2011;Jueves;17;11;2011;12.0;21.0;41.0;21.0;4.0
9960;Politecnico;17/11/2011;Jueves;17;11;2011;9.0;4.0;34.0;28.0;2.0
9961;Viveros;17/11/2011;Jueves;17;11;2011;17.0;11.0;26.0;16.0;1.0
9964;Moli del Sol;18/11/2011;Viernes;18;11;2011;13.0;14.0;48.0;33.0;1.0
9965;Pista Silla;18/11/2011;Viernes;18;11;2011;13.0;19.0;44.0;35.0;3.0
9967;Viveros;18/11/2011;Viernes;18;11;2011;16.0;;;35.0;1.0
9968;Avda. Francia;19/11/2011;Sabado;19;11;2011;;7.0;46.0;36.0;2.0
9974;Avda. Francia;20/11/2011;Domingo;20;11;2011;;2.0;22.0;46.0;3.0
9977;Pista Silla;20/11/2011;Domingo;20;11;2011;11.0;9.0;24.0;41.0;1.0
9978;Politecnico;20/11/2011;Domingo;20;11;2011;7.0;2.0;10.0;;2.0
9983;Pista Silla;21/11/2011;Lunes;21;11;2011;10.0;35.0;36.0;29.0;3.0
9985;Viveros;21/11/2011;Lunes;21;11;2011;14.0;;;33.0;3.0
9986;Avda. Francia;22/11/2011;Martes;22;11;2011;;52.0;59.0;10.0;2.0
9992;Avda. Francia;23/11/2011;Miercoles;23;11;2011;;39.0;49.0;31.0;3.0
9994;Moli del Sol;23/11/2011;Miercoles;23;11;2011;13.0;;;33.0;1.0
9997;Viveros;23/11/2011;Miercoles;23;11;2011;25.0;37.0;40.0;24.0;2.0
10000;Moli del Sol;24/11/2011;Jueves;24;11;2011;16.0;;;15.0;1.0
8038;Moli del Sol;01/01/2011;Sabado;1;1;2011;22.0;23.0;40.0;15.0;5.0
8041;Viveros;01/01/2011;Sabado;1;1;2011;52.0;25.0;38.0;8.0;6.0
8042;Avda. Francia;01/02/2011;Domingo;1;2;2011;;23.0;47.0;15.0;4.0
8046;Politecnico;01/02/2011;Domingo;1;2;2011;23.0;47.0;45.0;21.0;4.0
8047;Viveros;01/02/2011;Domingo;1;2;2011;23.0;18.0;34.0;14.0;5.0
8050;Moli del Sol;01/03/2011;Lunes;1;3;2011;8.0;39.0;54.0;16.0;7.0
8051;Pista Silla;01/03/2011;Lunes;1;3;2011;24.0;43.0;49.0;15.0;5.0
8053;Viveros;01/03/2011;Lunes;1;3;2011;21.0;29.0;31.0;19.0;4.0
8054;Avda. Francia;01/04/2011;Martes;1;4;2011;;30.0;39.0;12.0;4.0
8057;Pista Silla;01/04/2011;Martes;1;4;2011;30.0;43.0;39.0;16.0;5.0
8060;Avda. Francia;01/05/2011;Miercoles;1;5;2011;;23.0;36.0;17.0;4.0
8066;Avda. Francia;01/06/2011;Jueves;1;6;2011;;4.0;16.0;32.0;5.0
8071;Viveros;01/06/2011;Jueves;1;6;2011;18.0;9.0;20.0;26.0;5.0
8077;Viveros;01/07/2011;Viernes;1;7;2011;30.0;15.0;21.0;26.0;5.0
8078;Avda. Francia;01/08/2011;Sabado;1;8;2011;;15.0;31.0;40.0;3.0
8081;Pista Silla;01/08/2011;Sabado;1;8;2011;26.0;26.0;34.0;45.0;4.0
8084;Avda. Francia;01/09/2011;Domingo;1;9;2011;;3.0;26.0;46.0;3.0
8086;Moli del Sol;01/09/2011;Domingo;1;9;2011;3.0;3.0;22.0;58.0;4.0
8087;Pista Silla;01/09/2011;Domingo;1;9;2011;17.0;10.0;24.0;55.0;6.0
8088;Politecnico;01/09/2011;Domingo;1;9;2011;5.0;12.0;21.0;49.0;3.0
8089;Viveros;01/09/2011;Domingo;1;9;2011;19.0;3.0;21.0;48.0;5.0
8093;Pista Silla;01/10/2011;Lunes;1;10;2011;29.0;36.0;34.0;32.0;7.0
8098;Moli del Sol;01/11/2011;Martes;1;11;2011;5.0;5.0;33.0;42.0;4.0
8099;Pista Silla;01/11/2011;Martes;1;11;2011;23.0;16.0;29.0;40.0;5.0
8102;Avda. Francia;01/12/2011;Miercoles;1;12;2011;;24.0;41.0;22.0;4.0
8104;Moli del Sol;01/12/2011;Miercoles;1;12;2011;8.0;22.0;53.0;22.0;6.0
8107;Viveros;01/12/2011;Miercoles;1;12;2011;23.0;18.0;42.0;21.0;4.0
8111;Pista Silla;13/01/2011;Jueves;13;1;2011;34.0;52.0;49.0;9.0;4.0
8114;Avda. Francia;14/01/2011;Viernes;14;1;2011;;56.0;47.0;6.0;5.0
8116;Moli del Sol;14/01/2011;Viernes;14;1;2011;14.0;65.0;62.0;7.0;7.0
